abstract,author,content,datetime,original,title,url,website
四川首富刘永好家族在网贷行业又有大动作了，继成立希望金融之后，又接盘了“你好贷”。近日，国家企业信用信息公示系统公示了厦门睿曾网络借贷信息中介服务有限公司(以下简称厦门睿曾)股东及出资情况，显示刘永好旗下“新希望”系已全资控股该网贷公司。而厦门睿曾正是网贷平台“你好贷”的运营方。,(责任编辑：DF387),"四川首富
近日，国家
值得一提的是，互金整治领导小组和网贷整治领导小组近日联合表示，下一阶段网贷专项整治的工作方向以转型和退出为主旋律。网贷之家研究院院长张叶霞对记者表示，被收购是小而美的平台未来发展的出路之一，但较难有普遍性，能“卖身”给大公司仍然只有少数平台。

日前，厦门睿曾金融
《每日经济新闻》记者注意到，厦门睿曾于日前发生股权变动，股东由熊英和施华芳变更为南方希望实业有限公司和宁波梅山

官网信息显示，新希望集团有限公司始创于1982年，目前业务范围涵盖现代农业与食品
工商信息显示，厦门睿曾变更后的股东有两位，其中，南方希望实业有限公司实缴出资额为2427.45万元，实缴出资日期为2019年5月16日，占股80%；宁波梅山
值得一提的是，厦门睿曾为网贷平台“你好贷”的运营公司，官网信息显示，你好贷成立于2015年4月，注册资本5000万元
少数平台能“卖”给大公司
这并不是今年第一家被大公司收购的网贷平台。
启信宝显示，今年6月，网贷平台“易利贷”运营公司厦门易汇利网络借贷信息中介服务有限公司发生股权变动，大股东变成天津
值得注意的是，日前，互金整治领导小组和网贷整治领导小组近日联合召开网络借贷风险专项整治工作座谈会上提出了下一阶段网贷专项整治的工作方向。
其中，转型和退出仍为主旋律。
2019年三季度，整治工作将继续严格落实降机构数量、降行业规模、降涉及人数的“三降”要求，加大良性退出力度。2019年第四季度，在合规检查、接入系统、数据核验等工作基本完成的基础上，将逐一对在线运营机构进行
网贷之家研究院院长张叶霞对记者表示，被收购是小而美的平台未来发展的出路之一，但较难有普遍性，能“卖身”给大公司仍然只有少数平台，此类平台具有规模小，较明显的优势，如合规、地域等优势特征，而大公司收购平台的目的是为了布局P2P网贷行业和备案。短期内可能会继续有平台被
（文章来源：每日经济新闻）
(责任编辑：DF387)",2019年07月12日 05:53,每日经济新闻,刘永好做网贷再下一城 新希望已接盘“你好贷”,http://finance.eastmoney.com/a/201907121176440354.html,东方财富网
亚光科技(300123)7月11日晚间公告，子公司成都亚光近日收到与特殊机构客户签订的订购合同，合同总金额8500万元，占公司最近一个会计年度经审计营业收入的6%。合同标的为阵列天线TR组件。,(责任编辑：DF378),(责任编辑：DF378),2019年07月11日 19:45,证券时报,亚光科技：子公司与特殊机构客户签订8500万元合同,http://finance.eastmoney.com/a/201907111176206727.html,东方财富网
*ST升达(002259)7月11日下午公告称，公司当日召开的第五届董事会第五次会议，审议通过了《关于聘任公司副总经理的议案》。根据《四川升达林业产业股份有限公司章程》的有关规定，经公司总经理单洋提名，董事会提名委员会审核，公司董事会决定聘任陆洲、杜雪鹏为公司副总经理，任期为三年，自公司第五届董事会第五次会议通过之日起计算。,(责任编辑：DF378),"两名
值得注意的是，
*ST升达今年7月3日收到上述案件的《民事判决书》。判决书显示，升达集团应于判决生效之日起十日内归还原告华宝信托A类贷款
*ST升达当时表示，公司与
(责任编辑：DF378)",2019年07月11日 19:26,中证网,*ST升达实控人提名两名华宝信托背景副总,http://finance.eastmoney.com/a/201907111176196520.html,东方财富网
近日，以“强化科技创新服务美好生活”为主题的中国轻工业百强企业高峰论坛在北京举行，亚太森博荣登“2018年度中国轻工业百强企业”和“中国造纸企业十强企业”榜单。亚太森博(山东)有限公司是新加坡金鹰集团旗下世界领先的浆纸生产商，年生产高档木浆能力200万吨、文化用纸(含办公复印纸)100万吨、液体包装纸板、食品卡、烟卡等50万吨，纸产品远销世界70多个国家和地区。,(责任编辑：DF512),"近日，以“强化科技创新
亚太森博(山东)有限
(责任编辑：DF512)",2019年07月12日 00:40,日照日报,亚太森博入围2018年中国轻工业百强企业,http://finance.eastmoney.com/a/201907121176346986.html,东方财富网
7月3日，有着安全套巨头之称的人福医药(600079.SH)连发两份公告，公司2019年第二期短期融资券5亿元发行，而市场期待的公司不低于5亿元、不超过10亿元回购计划半年内不见动静。承诺回购成泡影？人福医药主要从事药品的研发、生产和销售，2018年财报显示公司营收186.34亿元，因为安全套产品贡献营收达18.24亿元，贡献营业利润10.41亿元，被业界称为A股安全套第一股。,(责任编辑：DF395),"7月3日，有着安全套巨头之称的


2019年初，
因此，2019年1月29日，公司发布巨额预亏公告，公司2018年业绩由2017年的盈利20.68亿元转为大幅亏损23.58亿元，一次性出清了公司头顶的巨额商誉压力，同时，公司发布股份回购计划，拟回购资金总额不低于5亿元、不超过10亿元的公司股份，回购股份将用于公司股权激励，回购价格不超过14.29元/股，回购期自股东大会审议通过最终回购股份方案之日起不超过12个月，借此提升股价。
在回购计划支持下，公司股价并没有出现较大波动，回购利好成功抑制住股价下滑，巨亏后公司的股价反而出现持续上涨，由1月30日开盘的8.35元/股一路增长至4月10日收盘14.15元/股的年内高点。
时隔近半年，人福医药每个月定时发布股份回购进展公告，而实际行动却不见履行，公告显示截至2019年6月30日，公司尚未实施任何的股份回购，空挂着回购利好支撑股价。
人福医药解释称，该回购进展符合公司既定的回购股份方案，将严格按照《上市公司回购社会公众股份管理办法(试行)》、《上海证券交易所股票上市规则》、《上海证券交易所上市公司回购股份实施细则》等相关法律法规的要求实施股份回购并及时履行信息披露义务。
此前，人福医药提示回购相关风险，回购方案尚需提交股东大会审议通过，若公司股票价格持续超出回购方案披露的价格区间，若回购股份所需资金未能及时到位，将导致回购方案无法按计划实施的风险；存在因股权激励方案经股东大会等决策机构审议未通过、 或股权激励对象放弃认购股份等原因，导致已回购股票未授出或未全部授出的风险；或因公司生产经营、财务状况、外部客观情况发生重大变化等原因，可能变更或终止回购方案的风险。
人福医药将在保证正常生产运营的前提下，努力推进回购方案实施，如出现上述风险导致无法实施，公司将终止实施。
但是半年间，人福医药不见任何回购动作，反之交出的是不断的资金渴求，继6月18日公司公告称发行2019年第一期短融券 5 亿元，7月3日，再次公告称2019年第二期短融券5亿元发行。
两期10亿短融券发行完毕，也再次拉升了公司的负债规模，2018年底，公司的资产负债率已达到59.71%，明显高于同行业上市公司的平均水平，此次发行将再给公司增加负债压力。而融资是否会投入到股份回购，人福医药并没有交代资金去向，公司的股份回购能不能实施还是未知。

与公司抛出的回购计划向左的是，虽然人福医药的股价在今年上半年小有起色，但是却面临着公司股东的不断减持，据公告显示，汇添富基金管理的汇添富-优势医药企业定增计划1号资产管理计划和汇添富-优势医药企业定增计划2号资产管理计划此前共计持有人福医药股份6768.54万股，占公司总股本的5.00%。
2018年12月1日，上述股东就发布减持公告，截至2019年5月31日，相关股份减持时间区间届满，共计通过集中竞价方式合计减持公司股份2538.38万股，占人福医药总股本的1.88%。
截至7月11日收盘，人福医药已从年内高点下滑至10.56元/股，再次接近预亏公告前的股价水平。
而目前人福医药仍面临着医药体制改革和药企财务核查风暴双重压力，公司的药品产品价格已经出现较大幅度的下滑，6月开始的2019年医药行业会计信息质量检查工作正在推进，首批77户医药企业被抽中检查，已涉及29家A股上市公司。
某大型
券商分析师认为，此次大检查主要是由“两康”问题引起，将重点关注医药企业的销售费用、商业贿赂等问题。
从2018年人福医药的年报来看，公司同样存在轻研发、销售费用过高的问题。2018年，人福医药虽然大幅亏损，但是销售费用仍高达36.32亿元，同比大幅增加39.36%，而研发费用仅为4.84亿元，同比增幅仅为21.49%。人福医药的销售费用是否也存在违法违规行为，也待检查。
可以肯定的是目前正在开展的药企大核查，肯定会更多牵涉出医药行业的违法销售乱象，对医药市场销售造成实质压力，药企在2019年的日子并不好过，这都将给股价抬升造成阻碍。
（文章来源：华夏时报）
(责任编辑：DF395)",2019年07月12日 00:39,华夏时报,A股安全套巨头10亿元回购计划半年不见动静 药企核查风暴下人福医药股价不振,http://finance.eastmoney.com/a/201907111176315125.html,东方财富网
温氏股份(300498)7月11日晚间披露2019年半年度业绩预告，公司预计上半年实现归属于上市公司股东的净利润13.5亿元-14.5亿元，同比增长47.17%-58.07%。公司表示，报告期内，公司养禽业务、金融投资业务获得较好的经营业绩，养猪业务小幅亏损，因此实现净利润增长。公告显示，报告期内，温氏股份持续推进养禽业转型升级，成效明显。,(责任编辑：DF378),"虽然国内非洲猪瘟疫情仍然严峻，公司加大了生物安全防控
(责任编辑：DF378)",2019年07月11日 19:27,中证网,温氏股份预计上半年净利同比增长47.17%-58.07%,http://finance.eastmoney.com/a/201907111176196720.html,东方财富网
恒逸石化12日早间公告称，公司控股子公司恒逸文莱在文莱达鲁萨兰国(BruneiDarussalam)大摩拉岛(PulauMuaraBesar)投资建设的“PMB石油化工项目”(以下简称“项目”)目前已完成工程建设、设备安装调试等工作，公司于2019年3月份完成公用工程交工投产，7月份项目主装置实现全面中交，目前所有装置已转入联动试车阶段，预计较快进入商业运营阶段。,(责任编辑：DF120),"据公告，文莱PMB石油化工项目原油加工能力800万吨/年，包括年生产150万吨芳烃、50万吨苯和近600万吨汽柴煤油品等。该项目是公司在海外建设的具有重大
(责任编辑：DF120)",2019年07月12日 08:55,上海证券报·中国证券网,恒逸石化：文莱PMB石油化工项目进入全面试车,http://finance.eastmoney.com/a/201907121176644797.html,东方财富网
474天后，ST抚钢(600399.SH)财务谜团终于解开——在长达八年的时间里连续造假。ST抚钢7月8日晚间披露收到证监会《行政处罚及市场禁入事先告知书》，公司及45名相关责任人将受到处罚，其中主要责任人遭顶格处罚。7月11日，ST抚钢收于2.88元/股，跌幅3.03%。,(责任编辑：DF142),"474天后，

目前，ST抚钢前10大股东，除大股东东北特殊钢铁集团股份有限公司外，其余9名股东均为去年破产重整期间进驻的

ST抚钢因未在法定期限内披露2017年年报及2018年第一季度报告，于2018年3月21日被证监会立案调查。
经查，
除利润总额外，ST抚钢还通过伪造、变造原始凭证及记账凭证、修改成本核算系统等各式“技巧”，在期末存货余额、在建工程余额、主营业务成本数据等5个方面虚假记载。
2010~2016年、2017年前三季度，ST抚钢累计虚增存货19.89亿元，累计少结转主营业务成本19.89亿元；2013~2014年，公司累计虚增在建工程11.38亿元；2013~2015年，公司累计虚增固定资产8.42亿元；2014~2016年，公司累计虚增固定资产折旧0.87亿元。
证监会决定，对ST抚钢责令改正，给予警告，并处以60万元的罚款；对时任董事长、总经理、财务总监等7人给予警告，并分别处以30万元的罚款；对时任董事、监事等23人给予警告，并分别处以10万元罚款；对时任副总经理、总法律顾问等15人给予警告，并分别处以5万元罚款。

ST抚钢的财务问题并非今天才暴露。早在去年年初，造假问题就已经掩盖不住。
2018年1月31日，ST抚钢突然连发4份公告称，经公司自查发现存在存货等实物资产不实的重大问题，以往年度财务数据或将重大调整；并预计调整后的2017年度归母净利润、净资产为负的情形，且可能因追溯调整后出现连续亏损。
随后，债权人上海东震冶金工程技术有限公司以“不能清偿到期债务且明显缺乏清偿能力为由”，向法院申请对ST抚钢的重整。
经过5个月的自查，ST抚钢的自查于2018年6月26日完毕。当天，公司一口气发布了包括会计差错更正、追溯调整说明、2017年年报等在内的29条公告。ST抚钢表示，在自查后认定公司内部控制体系存在重大缺陷，导致存货、固定资产、在建工程等失实。
公司对2014年度以前、2014年~2016年度的资产负债表、利润表及其他项目分别进行了调整。
调整所涉金额之多、项目之广令人咋舌。具体来看，调整后2014年~2016年度*ST抚钢归属上市公司股东净利润分别为-1.24亿、0.52亿、-0.44亿；调整前则分别为0.47亿、1.97亿、1.11亿。同时，ST抚钢在2016年度中，多计存货6.99亿、固定资产原值8.42亿、在建工程2.97亿。
来源：公司公告
上述三个项目的会计差错导致公司2016年度多计净资产和累计折旧分别为17.74亿、0.64亿。
与此同时，截至2017年12月31日，ST抚钢归属母公司股东的净利润为负，亏损达13.38亿，净资产为-11.27亿元，负债高达106.43亿元。

2018年11月21日，抚顺市中级人民法院裁定批准ST抚钢的重整计划。根据重整计划，按每10股转增不超过5.72股的比例实施资本公积金转增股本，而转增产生的股票不向原股东分配，全部根据重整计划的规定用于偿付债务、支付相关费用，补充公司生产经营所需的资金。同时，控股股东——东北特钢“输血”ST抚钢不超过9亿元，以补充公司的资本公积金。
同年12月27日，重整计划执行完毕。最终公司总股本由13亿股增加至19.72亿股，东北特钢持股由4.97亿股增加至5.77亿股，比例下降至29.25%。此外，新总股本下ST抚钢的除权参考价格为2.38元/股。

公告显示，
截至2019年一季度，ST抚钢的前十大股东中，渤海银行大连分行、
ST抚钢表示，《重整计划》的执行显著改善了公司财务状况。公司因实施重整豁免的债务及产生的净收益共计28.26亿元计入2018年度相关财务数据，本次重整对公司2018年度净利润和期末净资产均产生了重大的积极影响。

ST抚钢一季度报告显示，公司业绩扭亏为盈，实现营业收入1.58亿元，归属母公司股东的净利润5041.37万元，而2018年同期为亏损2194.45万元。不过，
不过，北京盈科(上海)律师事务所合伙人胡鹏律师对第一财经记者表示，退市的可能性不大。“上交所对于重大违法违规退市涉及的6个方面，ST抚钢暂时还没有涉及，且在追溯调整后的数据也没有触及。”他分析，ST抚钢已于今年4月撤销退市风险警示。如果这次涉及重大违法违规退市，公司应当披露被终止上市的公告。

（文章来源：第一财经）
(责任编辑：DF142)",2019年07月12日 00:42,第一财经,8年虚增19亿！又一家上市公司财务造假 手段特别恶劣 45名高管被罚575万,http://finance.eastmoney.com/a/201907111176226394.html,东方财富网
【利亚德连9年现金流不敌净利 国泰君安喊目标价19反悔】利亚德(300296.SZ)于7月10日发布2019年上半年业绩预告，归属于上市公司股东的净利润为5.27亿元-5.86亿元，比上年同期下滑10%-0。发布业绩预告当日，利亚德股价大跌6.99%，收报7.05元。截至昨日收盘，利亚德涨幅3.69%，收报7.31元。利亚德2018年营业收入为77.01亿元，同比增长19.01%；归属于上市公司股东的净利润为12.65亿元，同比增长4.53%；经营活动产生的现金流量净额为8.21亿元，同比增加5.34%。（中国经济网）,(责任编辑：DF398),"利亚德2018年营业收入为77.01亿元，同比增长19.01%；归属于上市公司股东的净利润为12.65亿元，同比增长4.53%；经营活动产生的现金流量净额为8.21亿元，同比增加5.34%。
利亚德2019年一季度营业总收入为22.47亿元，比上年同期增长23.50%；归属于上市公司股东的净利润为3.41亿元，比上年同期增长12.13%；经营活动产生的现金流量净额为-2.98亿元，比上年同期减少431.05%。
利亚德2018年商誉为26.89亿元，上年同期为26.46亿元；2019年一季度商誉为26.89亿元。
利亚德2018年年报
利亚德2018年存货账面余额为43.06亿元，账面价值为41.05亿元，同比增长30.94%，占总资产比例为28.13%，存货跌价准备为2.02亿元。利亚德2019年一季度存货账面价值为42.97亿元。
利亚德2018年年报
对于存货增长，利亚德表示，报告期内各种原材料备库及在产品增加；已完工尚未结算的工程成本增加；未完工工程成本增加所致。
利亚德2018年存货跌价损失为9666.22万元，上年同期为4496.41万元。
利亚德2018年应收账款账面余额为27.72亿元，账面价值为25.35亿元，同比增长24.84%，占总资产比例为17.37%。利亚德2019年一季度应收账款账面价值为27.99亿元。
利亚德2018年年报
中国经济网记者查询利亚德各年年报发现，其经营活动现金流净额连续9年不敌净利润。
2010年至2018年，利亚德营业收入分别为3.70亿元、5.02亿元、5.69亿元、7.78亿元、11.80亿元、20.23亿元、43.78亿元、64.71亿元、77.01亿元。
2010年至2018年，利亚德归属于上市公司股东的净利润分别为4173.39万元、5615.55万元、5821.38万元、8022.52万元、1.61亿元、3.31亿元、6.69亿元、12.10亿元、12.65亿元。
2010年至2018年，利亚德经营活动产生的现金流量净额分别为914.84万元、1175.47万元、-8027.42万元、597.54万元、8404.94万元、1.16亿元、1376.95万元、7.79亿元、8.21亿元。
上述数据均来自利亚德2012年至2018年年报
据中国经济网记者统计，
利亚德发布2018年年报后，
2018年1月4日，
2018年1月8日，
2018年3月8日，
2018年4月25日，国泰君安发布研报《利亚德2018一季报点评：Q1业绩贴上限，CF改善超预期夜游预期在抬升》，研究员刘易。研报称，公司一季报实现净利增长76.55%紧贴业绩预告上限，经营性现金流由同期负值转正大超预期。18年夜游经济行业呈爆发式增长，市场对此预期正从悲观走向快速抬升阶段，公司18年无汇损之虞、无贸易摩擦之忧，业绩有望再超预期。维持“增持”评级，维持目标价28.51元。
2018年6月13日，国泰君安发布研报《利亚德：当下夜游经济再现十年前园林黄金成长》，研究员刘易。研报称，市场目前常将夜游经济和园林行业对比来给予参考估值，将利亚德与某A股园林龙头进行比对，但当下的夜游行业更接近十年前的园林，而非当下PPP收窄下的园林行业，而利亚德更是比十年前的某A股园林公司更具成长性，行业高壁垒、高毛利率致使龙头利亚德应享有更高的估值与溢价，18年夜游经济呈爆发式增长，公司业绩有望再超预期。维持“增持”评级，目标价18.91元。
2018年9月19日，国泰君安发布研报《利亚德2018中报点评：中报业绩贴上限，逆境中的保质保量成长》，研究员刘易。研报称，公司中报业绩符合预期，净利润贴业绩预告上限。同时经营现金流持续改善，有力回应市场担忧，其持续性有助估值提升。维持“增持”评级，目标价18.91元。
2018年11月1日，国泰君安发布研报《利亚德2018年Q3季报点评：外部环境拉低收入增速，内部风控提升盈利质量》，研究员刘易。研报称，公司2018年1-9月营收54.33亿元，归母净利润9.45亿元，同比增长49.21%，符合Q3业绩预告(9.27-9.80亿)预期。Q3单季营收增速放缓，但净利润依然保持高速增长，小间距LED增长持续性好于市场预期，推出的显示产品“千店计划”为改善现金流奠定了基础。维持“增持”评级，维持目标价18.91元。
2019年2月12日，国泰君安发布研报《利亚德2018年业绩预告点评：业绩低于预期，高盈利质量的内生增长为更高要义》，研究员刘易。研报称， 公司2018年业绩预告归母净利润12.50-13.00亿元，同比增长3.32%-7.46%，低于市场预期。下调目标价至11.73元，维持“增持”评级。
（文章来源：中国经济网）
(责任编辑：DF398)",2019年07月12日 08:00,中国经济网,利亚德连9年现金流不敌净利 国泰君安喊目标价19反悔,http://finance.eastmoney.com/a/201907121176536195.html,东方财富网
记者昨日获悉，最新的《财富》中国500强排行榜发布，该榜单考量了全球范围内最大的中国上市企业在过去一年的业绩和成就，来自顺德的碧桂园集团和美的集团进入前50名，分别位列第19位和36位。,(责任编辑：DF512),"记者昨日获悉，最新的《
今年中国500家上榜的上市
从行业来看，
此外，
(责任编辑：DF512)",2019年07月12日 00:45,珠江商报,碧桂园美的上榜 《财富》中国500强,http://finance.eastmoney.com/a/201907121176349677.html,东方财富网
【三只“超长待机股”停牌千日 *ST信威今起复牌】对于投资者来说，最痛苦的事情莫过于买到一个长期停牌股。A股市场上，目前有*ST新亿、深深房A、*ST信威等3只“钉子户”停牌超千日或近千日，使26.46万户股东被牢牢套住。长时间停牌伴随的是高风险，复牌后将难逃股价下跌的“后遗症”。（大众证券报）,(责任编辑：DF372),"对于投资者来说，最痛苦的事情莫过于买到一个长期停牌股。A股市场上，目前有

截至昨日，沪深两市停牌上市公司家数为19家，已是停牌较少的时期，但这其中有三家公司股票停牌千日。
7月12日，A股市场上第三大停牌钉子户
*ST信威最初停牌源于2016年12月23日一则关于信威集团隐匿巨额债务的报道。之后，*ST信威因此停牌，并因筹划重大资产重组事项继续停牌至今，15.5万户股东和众多基金公司被套牢。
*ST信威7月12日复牌，不过，仍有

从长期停牌个股来看，基本上麻烦缠身。*ST新亿自2015年12月4日以后再未交易，停牌时间长达三年，为A股的“停牌王”。今年2月14日上交所对公司下发《监管问询函》，直指公司存在多笔“陈年旧账”未清理，包括公司目前仍涉及重大违规事项的立案调查、破产重整的再审审查、公司持续经营能力不振等重大不确定性事项。上交所直言，公司应认真落实前期监管工作函以及本问询函提出的监管要求，消除相关事项重大不确定性，明确投资者预期后，再申请复牌。
*ST信威在停牌期间，不仅重组方案迟迟未能落定，公司的业绩也连年亏损，面临退市风险。2017年、2018年，*ST信威净利润分别亏损17.70亿元和29.52亿元，同比分别下滑了215.84%、65.21%。2019年一季度，*ST信威亏损持续，净利润为-2.09亿元。*ST信威因2018年年报被出具无法表示意见的审计报告，且连续两年亏损，触及两条退市风险警示红线，在今年4月30日股票简称由“信威集团”变更为“*ST信威”，将面临退市的风险。
对于深深房A，有投资者不断在互动平台上提问表达不满：深深房A连续8次特批延期复牌，停牌横跨四年，已经严重违反2018年11月证监会发布的停复牌新规。

从交易日上，*ST新亿、深深房A、 *ST信威已分别停牌877、685、619个交易日，期间A股市场经历了多轮涨跌幅，
三只停牌钉子户股价却一直分别定格在1.87元、10.97元、14.59元。*ST新亿股东户数为3.28万户；深深房A股东户数为7.64万户；ST信威股东户数15.54万户。26.46万户股东被牢牢套住。
长时间停牌伴随的是高风险，从近期的数据来看，停牌时间过长给普通投资者带来了难以回避的高损失。近十年长期停牌个股复牌后的市场表现数据同样显示个股复牌后跑输大盘的概率更高。在2008年以来连续停牌超过100个交易日的个股中，超60%的个股在复牌后三十个交易日跑输沪深300指数，40%的个股相对大盘跌幅超过15%。
尤其长期停牌的公司重回市场交易，等待的都是难以承受的停牌“后遗症”——股价下跌。如
如今，停牌了2年7个月的*ST信威公告7月12日复牌，已经有基金公司给出最高18个跌停的估值。长安基金调整其估值至6.28元，工银瑞信基金对其调整估值至5.65元，对比停牌前股价15.59元，二者之间至少还有18个跌停板。
（文章来源：大众证券报）
(责任编辑：DF372)",2019年07月12日 00:52,大众证券报,三只“超长待机股”停牌千日 *ST信威今起复牌,http://finance.eastmoney.com/a/201907111176274018.html,东方财富网
【獐子岛涉嫌财务造假：调查五百天 股价今年“过山车”】公司拟被罚款60万元、董事长拟被罚款30万元并终身市场禁入……历时逾500天，证监会对上市公司獐子岛集团股份有限公司(证券简称：獐子岛002069)的立案调查终于有了结果。（新京报）,(责任编辑：DF398),"公司拟被罚款60万元、董事长拟被罚款30万元并终身市场禁入……历时逾500天，证监会对上市公司
7月10日晚间，
在上述公告中，獐子岛表示，《事先告知书》中认定的事实未触及《深圳证券交易所上市公司重大违法强制退市实施办法》第二条、第四条、第五条规定的重大违法强制退市情形。
该次调查始于2018年2月9日，獐子岛收到证监会的《调查通知书》，因公司涉嫌信息披露违法违规，被证监会立案调查，而在立案调查前1个月，獐子岛披露2017年业绩预告修正公告称，发现部分海域的底播虾夷扇贝存货异常，可能对部分海域的底播虾夷扇贝存货计提跌价准备或核销处理，预计可能导致公司2017年度全年亏损。
为此，獐子岛将原来的业绩预告由2017年盈利9000万至11000万元，大幅下调为亏损5.3亿元至7.2亿元。最终，这起“扇贝跑了”事件引起了监管层的关注。
7月11日，据中国证券报报道，獐子岛证券部表示，公司在收到《事先告知书》后第一时间向
受调查结果影响，7月11日，獐子岛开盘跳空低开下跌7.31%，随后跌幅迅速收窄，截至收盘，獐子岛报收3.29元/股，下跌3.80%，总市值23.40亿元。今年以来，獐子岛股价经历了“坐过山车”行情，其曾从年初的3.26元/股上涨至年内最高点3月13日的5.64元/股，累计涨幅达73%。随后股价一路下跌，至今累计跌幅达42%，股价回到了年初的水平。

《事先告知书》显示，獐子岛涉嫌信息披露违法违规一案，已由中国证监会调查完毕，獐子岛及相关人员涉嫌财务造假、涉嫌虚假记载、涉嫌未及时披露信息等。
其中，证监会表示，獐子岛涉嫌财务造假，内部控制存在重大缺陷，其披露的2016年年度报告、2017年年度报告、《关于底播虾夷扇贝2017年终盘点情况的公告》和《关于核销资产及计提存货跌价准备的公告》涉嫌虚假记载。
根据獐子岛成本结转方法，獐子岛2016年真实采捕区域较账面多13.93万亩，致使账面虚减营业成本6,002.99万元。同时，对比2016年初和2017年初库存图，部分2016年有记载的库存区域虽然没有显示采捕轨迹，但在2016年底重新进行了底播，根据獐子岛成本核算方式，上述区域应重新核算成本，既往库存成本应作核销处理，致使账面虚减营业外支出7,111.78万元。
受虚减营业成本、虚减营业外支出影响，獐子岛2016年年度报告虚增资产13,114.77万元，虚增利润13,114.77万元，虚增利润占当期披露利润总额的158.15%，2016年度报告中利润总额为8,292.53万元，净利润为7,571.45万元，追溯调整后利润总额为-4,822.23万元，净利润为-5,543.31万元，业绩由盈转亏。
同时，受虚增营业成本、虚增营业外支出和虚增资产减值损失影响，獐子岛2017年年度报告虚减利润27,865.09万元，占当期披露利润总额的38.57%，追溯调整后，业绩仍为亏损。
此外，证监会表示，獐子岛披露的《关于2017年秋季底播虾夷扇贝抽测结果的公告》严重失实，涉嫌虚假记载。根据北京
证监会拟决定对獐子岛及相关人员作出处罚，包括对獐子岛给予警告，并处以60万元罚款；对董事长吴厚刚、副总裁梁峻、董秘孙福君、首席财务官勾荣给予警告，并分别处以30万元罚款，并分别对上述四人采取市场禁入措施，时限分别为终身、10年、5年和5年。此外，证监会对赵颖等20名人员处以3万元至20万元不等的罚款。
7月11日，据
在10天前的2019年夏季达沃斯论坛上，吴厚刚曾表示：“赔钱对不起股民，我今天在这里要向广大股民检讨，说声对不起。”吴厚刚表示，“我们用代价换来了两点：一点就是对风险的认知和敬畏；第二点，就是识别了我们这片海。”吴厚刚表示，“只要能挺住，这个代价可以通过未来的努力换回来”。

此次拟被处罚的獐子岛，因两次“大型扇贝跑了”事件而广受市场关注。
2018年1月，獐子岛披露2017年业绩预告修正公告称，发现部分海域的底播虾夷扇贝存货异常，可能对部分海域的底播虾夷扇贝存货计提跌价准备或核销处理，预计可能导致公司2017年度全年亏损。同时，2017年四季度，受底播虾夷扇贝肥满度下降，境外扇贝产品冲击国内市场，对公司扇贝类产品的收入、毛利影响较大。
为此，獐子岛将原来的业绩预告由2017年盈利9000万至11000万元，大幅下调为亏损5.3亿元至7.2亿元。
最终，这起“扇贝跑了”事件引起了监管层的关注。去年2月9日，獐子岛收到证监会的《调查通知书》，因公司涉嫌信息披露违法违规，被证监会立案调查。
早在4年多前，獐子岛的扇贝就“跑过一回”。
2014年10月，獐子岛披露一系列公告表示，公司在进行秋季底播虾夷扇贝存量抽测时发现部分海域的底播虾夷扇贝存货异常，后综合判定公司海洋牧场发生了自然灾害，主要原因为北黄海冷水团低温及变温、北黄海冷水团和辽南沿岸流锋面影响、营养盐变化等综合因素。
为此，獐子岛将2014年1-9月的业绩预告由盈利4413万元至7565万元，大幅下调为亏损8.12亿元。最终，獐子岛2014年全年亏损近12亿元。
獐子岛于2018年实现扭亏为盈。2018年年报数据显示，獐子岛2018年实现营收27.98亿元，同比下降12.72%；净利润3210.92万元，同比增长104.44%。不过，年报显示，2018年獐子岛计入当期非经常性损益的政府补助金额为3043.82万元，同比增长319.13%，占净利润的94.80%，而公司扣非后归属于上市公司股东的净利润仅为576万元。
在回复深交所年报问询函时，獐子岛表示，在报告期内计入公司当期损益的政府补助大部分是公司参与国家政府部门主导的科技研发项目所获得的补助资金，公司对上述政府补助不存在重大依赖。
然而，獐子岛在2019年一季度再次录得亏损。其一季度营收为5.59亿元，同比下降21.48%；净利润亏损4314.13万元，同比下滑379.43%。
对于2019年一季度业绩下降的原因，獐子岛在此前进行业绩预告时表示，受2018年海洋牧场灾害影响，公司于2016年、2017年底播的虾夷扇贝可收获资源总量减少。短期内，由于海洋牧场养殖产品产量下降，相应折旧摊销、海域使用金等固定成本无法摊薄，导致产品单位成本上升，影响一季度业绩约900万元。
截至2018年12月末，獐子岛累计未分配利润余额为-15.41亿元，资产负债率达87.58%， 2019年度需要偿还的借款额达25.76亿元。对于上述数据，大华会计师事务所(特殊普通合伙)对獐子岛2018年财报出具了“保留意见”的审计报告，引发了深交所关注。
在今年5月29日回复深交所问询函时，獐子岛表示，公司资产负债率偏高、流动比率低、金融机构借款规模较大，尤其是短期借款及一年内到期的非流动负债金额较大，偿债压力大。
（文章来源：新京报）
(责任编辑：DF398)",2019年07月12日 08:10,新京报,獐子岛涉嫌财务造假：调查五百天 股价今年“过山车”,http://finance.eastmoney.com/a/201907121176542387.html,东方财富网
